119:-0.06976085 0.012147288 -0.017217748 -0.08504526 -0.03905008 0.031816825 0.014478246 -0.008728683 0.027189353 0.013370985
12:-0.021384679 0.09095623 -0.009516077 -0.09380544 0.02059006 0.04890471 0.027218085 0.0047340416 -0.07802624 -0.014803301
120:-0.030288382 -0.08088378 -0.089169 -0.04545008 -0.009024633 -0.06759254 -0.04853347 0.004571283 -0.05883937 -0.09920029
121:-0.07362031 -0.0010633129 0.067855686 -0.095598325 -0.12252903 -0.102924354 -0.01611585 -0.017430026 0.052032977 0.019983176
122:-0.045393635 -0.034905564 -0.10421557 -0.025426513 -0.0875801 -0.014203434 0.0062551163 -0.024154 -0.1494138 -0.00924896
123:-0.011113702 0.06395205 0.04348013 -0.10170771 -0.058918245 0.042970203 0.004085171 -0.032859582 -0.038804892 -0.118081406
124:-0.00659098 -0.07988694 -0.046432402 -0.041018188 -0.043621186 -0.0011014967 -0.037695967 0.0058411527 -0.010327498 0.054449603
125:-0.010284063 -0.014185565 0.042438574 0.012365914 -0.11916402 0.10125686 -0.010223286 -0.048406713 -0.027809443 0.01143804
126:0.0025781244 -0.028325504 -0.083158426 -0.04545683 -0.12565665 -0.004277348 -0.041954197 -0.0039024653 -0.04763381 -0.048426595
127:0.023490153 0.08947119 0.005455087 -0.02895564 -0.10548774 0.033692848 -0.018249867 0.003814179 -0.09762614 0.023954196
128:0.022832533 -0.006430561 0.038186494 -0.024737481 -0.15724885 0.019612134 -0.06299479 -0.022060204 -0.011411237 0.012490288
129:0.011026494 0.0041026794 -0.08722901 -0.05778193 -0.13681701 -0.08932651 -0.008343369 -0.068267055 0.0050738063 0.003597502
13:-0.048227604 0.013790172 -0.12562266 -0.016191863 -0.008442721 0.013977979 -0.0393361 -0.04579417 -0.060811333 -0.07974924
130:0.0061809737 -0.06852543 -0.009551058 -0.00045386175 -0.15275049 0.005771923 0.023884999 0.0024672854 -0.021830924 0.048404593
131:-0.083099015 -0.0069964523 -0.101409644 -0.02097332 -0.033287406 -0.066659994 -0.05880292 0.004132721 -0.093628764 -0.05220667
132:-0.08124504 -0.09426508 -0.115602836 -0.051506717 -0.07780674 -0.109199636 -0.04905229 -0.0080030495 -0.0032022218 -0.12919939
133:-0.0075325686 0.10680625 -0.008472171 -0.13321817 0.006453009 -0.065162055 0.011496156 -0.02338256 -0.13378234 -0.02331377
134:-0.0541206 -0.084448166 -0.046674147 -0.047372065 -0.1569578 -0.06374816 -0.027682096 0.0020868324 -0.0233396 -0.0024135713
135:-0.029401321 -0.05352302 -0.10204168 -0.07871333 -0.079198 -0.060433865 -0.0692272 -0.012262359 -0.029956792 -0.005768646
136:-0.03415975 0.01965937 -0.09209457 0.0011179445 -0.048087902 0.027246637 -0.02808323 0.018295705 -0.09637169 0.018910162
137:0.02724961 -0.12155748 0.05826585 -0.0034459734 -0.039279476 -0.048043747 -0.07491991 -0.023035757 -0.032187216 -0.09651215
138:-0.041389816 -0.111673 -0.030271046 0.0547686 -0.13477787 -0.057468012 -0.034606174 -0.016668815 -0.0901444 -0.05080058
139:0.011836616 0.084659114 -0.06263928 -0.090107724 -0.07797813 -0.089803346 -0.047675442 0.042684786 -0.078578345 -0.06750799
14:-0.052991036 0.008995104 -0.012188356 -0.079807825 -0.03895104 -0.018418167 0.0111721195 -0.05888343 -0.0827225 -0.13277031
140:-0.05915426 -0.045565553 -0.056291953 -0.045676574 0.038197935 -0.018672692 -0.10924426 -0.0073760143 -0.163769 -0.008387806
141:-0.044412963 0.0051948377 -0.053309426 -0.030033687 -0.027729494 -0.082847826 -0.008319398 0.0032605738 -0.01864802 -0.11919023
142:-0.039801367 -0.039559707 0.025466807 -0.039820753 -0.083500944 -0.0076589854 0.003586766 0.006822769 -0.022675185 -0.06942434
143:-0.022747945 -0.05939702 -0.12076839 0.04019951 -0.08641332 0.010169977 -0.010460597 0.00895829 0.042589955 -0.05957158
144:-0.040957592 -0.046360083 -0.072314724 -0.06992463 0.018835653 -0.011946633 0.02288198 0.018871592 -0.118203305 0.028507534
145:-0.0006855117 -0.0913107 -0.038711764 0.0076521058 -0.08889229 -0.07121562 -0.10646526 -0.010506144 -0.046311602 -0.005686211
146:-0.09643123 -0.038601566 0.06594192 -0.0027189278 -0.10709854 -2.2222079e-05 -0.07224316 0.0072204354 -0.050911326 -0.12657152
147:-0.0059387153 -0.08731444 -0.09035463 -0.008839427 -0.00037543735 -0.018148726 -0.049552258 -0.05202741 -0.18647313 -0.07806504
148:-0.04427286 -0.024693388 -0.048636 0.0095215915 -0.14512822 -0.056954354 0.0161857 -0.026687248 -0.029655812 -0.101783976
149:-0.074164994 -0.019313075 -0.06351963 -0.024962774 -0.0066934368 -0.08873983 -0.019018814 0.0071575963 -0.12489735 -0.12000252
15:-0.031755432 -0.03710542 -0.058540884 -0.10441842 -0.02234899 -0.0025421726 0.017346408 -0.035190262 -0.029570295 0.033177704
150:-0.036054738 -0.025301747 0.026455581 -0.01519237 -0.1343123 0.041998178 -0.051275644 -0.011334648 -0.030973213 -0.13199025
151:-0.013816177 0.042167135 -0.08843808 -0.13861436 -0.049520466 -0.092758015 -0.02425247 0.01761847 -0.054548018 0.007569235
152:-0.04662266 -0.11571874 0.03817717 -0.049218647 -0.12578692 -0.005894915 0.06394866 0.006734661 -0.10208323 0.08274724
153:-0.05203242 -0.12612312 0.00802792 0.056440152 -0.0828737 -0.013636245 -0.09750434 -0.005806554 0.05097171 -0.027129829
154:-0.004390019 0.119289204 0.016177624 -0.07644542 -0.118071035 0.043820027 -0.0045522633 0.003310213 0.035667576 -0.053314377
155:-0.11566403 -0.17693624 -0.07113281 -0.12130418 0.03045386 -0.09696415 0.002051928 0.133542 -0.08323169 -0.08378041
156:0.005527679 0.099234305 -0.02204891 -0.031967934 0.0063386993 -0.11796712 -0.014891225 0.04316523 -0.034970842 -0.20396446
157:-0.09871638 -0.090551645 -0.13158774 0.022954991 -0.038930126 -0.089490734 0.028602988 -0.0007474491 0.018528238 -0.2703711
158:-0.008457049 -0.10442826 -0.018735414 -0.05216646 -0.1534089 -0.024598889 -0.021534674 0.0216872 0.0070790118 -0.10532941
159:-0.023703586 -0.11100763 -0.01784073 -0.020413462 -0.042703662 -0.06622056 0.005789645 0.0107325185 -0.0911694 -0.06189267
16:0.008218191 -0.13285044 -0.06878636 0.005844619 -0.12990932 0.014070914 0.00174327 -0.007950811 0.05266644 -0.03257705
160:-0.017449157 -0.028909685 -0.12376014 -0.066175304 -0.10534671 0.005232341 -0.019395256 0.011297591 -0.012260328 -0.04294246
161:0.020865344 -0.04901492 0.019754289 -0.034408107 -0.011952303 -0.039495368 -0.066107474 -0.020521156 -0.060315687 -0.07174183
162:-0.010962758 -0.033746433 -0.07851075 0.019550614 -0.10099542 0.0045905085 -0.018788997 -0.12959017 -0.07205254 0.0073707514
163:0.010607076 -0.032248307 0.019468233 -0.014762272 -0.07300371 -0.011447336 -0.018722938 -0.022911863 -0.020587506 -0.07935009
164:-0.06051826 -0.10769288 0.026289344 0.01263107 -0.14878738 0.04988953 -0.09933577 0.02590091 -0.07117755 -0.021217689
165:-0.014801621 0.018884439 -0.037861492 -0.07988122 -0.004162947 -0.04391569 -0.021303868 0.0052600773 0.06254092 -0.110036686
166:-0.007524731 0.021127762 0.012804508 -0.06486109 -0.088635966 -0.09351903 -0.0182147 0.011302534 0.04034428 -0.108262904
167:0.029367216 0.043039814 -0.017863695 -0.099045254 -0.07190619 -0.008641116 -0.018750463 0.02483245 0.064253055 -0.11252572
168:0.023291266 -0.12130685 0.0040473384 -0.041785553 -0.04374955 -0.005983254 -0.015575611 -0.0011545598 -0.11849492 -0.12273938
169:-0.080860786 -0.0028738515 0.026397064 -0.02619942 0.023006245 -0.0920718 0.01093702 -0.022153744 -0.16338587 0.048119687
17:-0.0006389262 0.10368012 -0.05488667 -0.018139523 -0.051584065 -0.044319045 -0.07845158 0.012248895 -0.08863854 -0.14644246
170:-0.02469926 -0.0970764 -0.019360505 -0.07843792 -0.12388213 0.034828324 0.02601834 0.008478347 -0.014255799 -0.05203849
171:-0.055398293 -0.1084978 -0.056310974 -0.06227138 -0.10186776 0.09527031 -0.039807763 -0.034069054 -0.0013954418 0.047901485
172:-0.032553814 -0.014841574 0.02500122 -0.025218789 -0.08031831 0.13515887 -0.006934524 0.09701429 0.003998941 0.13031244
173:-0.06711154 -0.06223784 -0.10964145 0.0074219108 -0.09668586 -0.05123439 -0.0067211105 0.009302725 -0.06851766 -0.023281964
174:-0.022664154 -0.084606566 -0.031598184 -0.04193478 -0.033132195 -0.08282156 0.006668402 -0.0026271753 -0.070428774 0.02163541
175:-0.020807877 -0.07037164 0.04407172 -0.012721164 -0.12377631 -0.04324363 -0.06979537 -0.009699725 -0.121610574 -0.05814971
176:0.016857052 -0.11358322 -0.007803905 -0.07896394 -0.101325445 -0.04951825 0.04028364 0.0149450265 -0.007882766 -0.032419864
177:-0.002609752 0.0054872027 -0.061631497 -0.0776687 -0.025074488 0.023946209 -0.022524033 -0.12528291 0.013011967 -0.016746819
178:-0.06586436 0.020084329 -0.028291449 0.07082909 -0.11171317 0.043353155 0.020505536 -0.021842059 -0.051689107 -0.012511269
179:0.014248621 -0.104012325 0.00067705533 -0.11274184 -0.0147612 -0.06228207 -0.021322392 0.021958614 0.038339704 -0.20232911
18:-0.010319381 0.012079248 0.017406583 -0.08828394 0.017623749 -0.10389833 -0.022596423 0.0030667472 0.024543196 -0.042992275
180:-0.041841827 -0.12392775 -0.06373099 -0.050460286 -0.11105549 0.08879299 0.01483199 0.010462451 -0.09507945 -0.1926847
181:-0.034843776 -0.086708605 -0.06000866 -0.046806592 -0.06742874 -0.015928736 -0.007100719 -0.020463077 0.025382495 -0.1075021
182:-0.034861386 -0.13756654 -0.11200331 0.03517694 -0.0076967687 -0.10169281 -0.008576926 -0.08840351 -0.02349855 -0.004517694
183:-0.010379776 -0.109790824 -0.089203045 0.041844077 -0.06794619 0.040116277 -0.08879821 -0.1611943 -0.081570625 0.009823897
184:0.011005649 0.023977604 -0.067314856 -0.06328647 -0.03265212 -0.021627357 0.013712453 -0.034872115 -0.04030269 -0.14747125
185:0.04481858 -0.001951698 -0.07561171 -0.030158876 -0.021243226 -0.13376936 0.022675076 0.027140908 -0.06536446 -0.13779491
186:-0.023836793 -0.10008426 0.016336108 -0.05960604 -0.05187294 0.0155596705 -0.052385695 0.035210907 -0.04178732 0.0046106097
187:-0.010378197 -0.12372018 -0.049713846 -0.051198732 -0.016362661 0.0069531193 0.0223439 0.021837534 -0.10445037 -0.12590888
188:-0.001623032 0.0067502214 0.04627166 -0.02979018 -0.08374481 -0.09844469 0.02808096 -0.024141334 -0.014534756 0.04773778
189:0.004417654 -0.05121071 -0.0717903 -0.043373033 -0.09088072 -0.018211748 -0.08286311 -0.013213907 -0.09782085 -0.067322806
19:-0.04219985 -0.021061659 0.00830023 -0.068115026 -0.13973522 -0.065712765 -0.07187976 0.09613608 0.06701661 -0.07545626
190:-0.012035801 -0.110134795 -0.123624615 0.02390346 -0.09399402 -0.07405797 0.018403118 -0.011822691 -0.11337779 0.03959668
191:-0.05448512 -0.072368324 0.035630267 -0.08489463 -0.07203767 -0.04553478 0.022975406 -0.0003755522 0.02063129 0.03812697
192:0.019841352 0.0080115395 -0.04827262 -0.04646061 -0.10952843 0.013553449 0.02163547 -0.046979647 -0.022535317 -0.09586587
193:-0.004505048 -0.011856532 -0.062070426 0.03772922 -0.0047503915 -0.010068904 -0.012315446 -0.012289514 -0.13669346 0.043017197
194:0.019255236 0.0018120102 -0.0405227 -0.049080417 -0.15242545 -0.017623723 -0.09076511 0.009550546 -0.095541395 -0.020902177
195:0.011453691 0.07455543 -0.032906886 -0.051286146 -0.09177846 -0.020386348 0.006850464 -0.0028862995 -0.04568762 -0.03966784
196:0.00079440954 -0.07244015 -0.021008784 -0.0013087263 -0.1343689 0.06742991 -0.05200388 0.0018660115 -0.018287318 -0.015151731
197:0.000492539 -0.054759834 0.02145189 -0.06017752 -0.14602593 -0.08081754 0.0065251053 -0.019907592 0.007849244 -0.109292336
198:0.028602157 -0.009918479 -0.009566262 -0.10171513 -0.111734696 -0.0488074 0.008205926 0.012123581 -0.114722535 0.0032666929
199:0.0024659343 -0.02357117 -0.041381232 -0.013802127 -0.103044726 -0.03547515 -0.0904634 -0.011793575 -0.078564726 0.010431842
2:-0.05378993 -0.00034610069 0.0338256 -0.004393126 0.032684695 0.053189166 -0.012629606 -0.089947365 -0.12585682 -0.005402121
20:0.042007 -0.0067559574 -0.07373863 -0.07372541 0.007887847 -0.058466572 0.013371123 -0.047863435 -0.019060232 -0.035192717
200:-0.08772163 -0.09760887 -0.02331425 -0.12108598 0.018066451 -0.11033087 -0.06869888 -0.011958772 0.01054173 -0.14893451
201:0.034570865 -0.044253625 -0.081438154 -0.0138923265 -0.07303426 -0.016771989 -0.062407564 0.111974865 -0.0037886926 0.0040716333
202:-0.06686075 -0.02529567 -0.000249035 -0.045926444 -0.076224685 -0.022483014 -0.043771494 -0.2184256 0.025558585 -0.114770494
203:-0.05279674 -0.041376278 -0.014948212 0.056404512 -0.04613995 0.039644424 -0.034911033 0.024894306 0.009569879 -0.024178445
204:-0.053944446 -0.11426808 0.0623959 -0.07674615 -0.07909942 0.027518561 0.012951365 0.147088 -0.06628997 0.13954717
205:-0.0034401317 -0.0042135385 0.039593052 -0.0358712 -0.103558876 -0.09416212 0.0140929045 -0.06280615 -0.01508754 -0.057337847
206:0.0018192398 -0.074115574 -0.06727648 0.037961435 -0.052612618 -0.013282295 -0.07102163 0.02176177 -0.119983904 -0.084564015
207:-0.064108476 -0.023684762 0.053429946 -0.0023770898 -0.04317516 0.08981861 -0.031331275 0.006112771 0.071312256 0.0447471
208:-0.08008345 -0.0730137 0.02107136 -0.11421963 -0.10048327 -0.043374028 -0.0794863 -0.0018641974 -0.095822185 -0.12376621
209:0.0050106444 -0.030674918 -0.04823184 -0.0149086695 -0.09496771 -0.01570067 -0.056799848 -0.03730043 0.015844336 -0.07323369
21:-0.008969339 -0.02959501 0.02275516 0.012747227 -0.08655588 -0.04388362 -0.08076259 -0.08876228 -0.08273578 -0.014387238
210:-0.042510588 0.011209026 0.01973565 -0.08865384 -0.010932714 -0.015259922 -0.0031459385 0.0037859578 -0.10647185 -0.070252866
211:-0.024703696 -0.050905913 -0.059284784 -0.01628334 -0.047690026 -0.059684034 -0.029178185 -0.0054372186 -0.011434469 -0.0062248213
212:-0.027597642 0.01902307 -0.056365553 0.12439727 -0.040017962 0.031685792 0.02465865 -0.009982814 -0.030739587 -0.07615824
213:-0.05908177 -0.09404714 -0.050648447 0.05675882 -0.05507352 0.05041887 -0.010464336 -0.0124011645 -0.008093618 -0.103754185
214:-0.019941645 -0.05740473 -0.03669908 -0.029027577 -0.10715854 -0.005940117 -0.03223648 0.020659333 -0.010738996 -0.0068170517
215:-0.04898392 -0.00553498 -0.09143895 -0.14299273 -0.008749062 -0.060530677 -0.02311979 0.004467433 -0.007628834 -0.0807113
216:-0.06914752 -0.10466523 -0.06607003 -0.019135298 -0.015957678 -0.029004438 0.017111223 0.00885603 -0.007461082 -0.0036745912
217:-0.0047864653 -0.05156977 -0.12625234 0.007943162 -0.13789228 0.01314808 -0.11674276 -0.06808453 -0.109731086 0.07928441
218:-0.034704883 -0.12634602 -0.055471368 -0.046493016 -0.10782702 0.022936052 -0.009254664 -0.003352095 -0.0417945 -0.0006254467
219:0.0034807296 -0.11732632 -0.05086707 0.004123756 -0.12025162 -0.031664766 -0.0082053365 0.016043605 -0.04018892 -0.0786132
22:0.025520902 -0.037270203 -0.0783741 -0.07305107 -0.08658153 -0.03145721 0.031522185 -0.0152771715 -0.0849892 0.019671708
220:-0.019421423 -0.12395142 -0.12879978 -0.021223461 -0.0011364727 0.061397593 -0.0032952738 -0.019278456 -0.11400992 -0.016829388
222:-0.016810032 -0.062269755 -0.10030708 -0.1312109 -0.07555366 0.012911306 0.021914503 0.015718704 0.029267661 -0.011455378
223:-0.041938864 -0.05662918 -0.026735637 -0.05393352 -0.09786822 -0.017677225 -0.018397644 0.001988235 -0.06289189 0.008751348
224:-0.034619503 -0.06431161 -0.062426824 -0.033148933 0.075655036 0.053628493 -0.012515053 0.11145562 0.031733003 -0.0231078
225:-0.08538016 -0.095082305 0.007929071 -0.08656476 -0.06369926 -0.045071803 -0.09350879 -0.024098178 0.051637556 -0.014674491
226:-0.017504808 0.041545272 0.037775237 -0.026080769 0.0056971004 -0.09567603 0.001321684 -0.012465904 -0.0019245207 -0.035136208
227:-0.024792412 -0.043692116 0.003078214 0.0028307529 -0.1384882 -0.034978222 -0.0030986273 0.0110622635 -0.017390715 -0.07337139
228:-0.071831286 -0.08414498 -0.12811878 0.03571977 -0.120861106 0.032409515 -0.056694884 -0.0031564098 -0.064193584 0.06281931
229:-0.05907091 -0.11176157 -0.051622957 0.0010100997 -0.07792028 -0.10529156 0.045485616 -0.016102022 -0.09297334 -0.00037090364
23:-0.025343254 -0.05461859 0.008340326 -0.071962036 0.023301816 0.011289549 0.05696004 -0.2324373 0.09125747 0.033408433
230:-0.03418642 -0.0874857 -0.014688901 -0.056413982 -0.09126653 -0.0068215122 -0.020358112 0.017108373 0.010613798 -0.08182343
231:-0.05393911 -0.03971609 -0.062006578 -0.10857269 -0.047407772 0.0023195776 0.0382682 -0.0021277363 -0.100962415 -0.06618681
232:-0.036598347 -0.045512065 0.024176002 -0.052113928 -0.105319135 0.019873982 0.0645896 0.0056892876 -0.09392745 -0.06563525
233:0.025092382 -0.04054263 0.021563374 -0.019461647 -0.018153198 -0.014840364 -0.0036729102 -0.053659044 -0.06571123 -0.04165077
234:-0.050320573 -0.0027013938 -0.11239299 -0.069462866 -0.1606198 -0.0930854 0.028263237 -0.0137280775 0.050363425 -0.012404165
235:-0.02710281 -0.03519565 -0.023856312 0.0019642818 -0.06447174 -0.07846795 -0.06503212 0.032151096 -0.028779844 -0.05794673
236:-0.06612051 -0.024636025 -0.11729731 0.0522304 -0.15024708 -0.047526684 -0.027579274 0.010177289 -0.059207425 -0.049446907
237:-0.08530901 0.014737485 -0.04697524 -0.09473383 0.03988081 -0.078381844 -0.044643033 0.003912129 0.055474285 -0.04363425
238:-0.050375253 -0.033048287 -0.013890002 -0.08870553 -0.045704175 -0.11937596 0.0020556548 0.017777441 0.0012992637 -0.27620152
239:-0.011964758 -0.053616658 0.04155948 0.03738976 -0.123522215 -0.053202536 -0.1113594 -0.19334687 -0.08342071 -0.09717087
24:-0.046955686 -0.010434938 -0.020348726 -0.0040696296 -0.06604877 -0.04027275 -0.027333546 -0.03646619 0.08964534 -0.030337524
240:-0.043242667 0.032840554 -0.06819481 -0.06904004 -0.12285037 -0.009579043 0.0135069955 -0.0007988055 0.059952397 -0.083787255
241:0.018005077 -0.12764359 -0.02929099 -0.08915182 -0.047471043 -0.051203933 -0.052936543 -0.024246909 0.014122158 -0.1179976
242:-0.011785229 -0.10708987 -0.09334685 -0.030138189 -0.0023130425 -0.075769305 -0.072472766 0.10852703 -0.0491286 -0.00934927
243:-0.049070742 -0.03862228 -0.027921446 -0.060069494 0.030585395 -0.10535964 -0.044651978 0.005510369 -0.10596451 -0.040038217
244:0.023315767 -0.07768602 -0.013950268 -0.04068709 -0.03229541 -0.01779886 -0.013124443 -0.013888619 -0.10004525 -0.06134603
245:-0.09974557 -0.030070437 0.06129247 0.05747344 0.027012786 -0.001993045 -0.013255213 -0.027052486 -0.057492096 0.0027139517
246:-0.015378975 0.006694611 -0.05310964 -0.112845816 -0.12278676 -0.052044667 -0.0299078 0.0014626697 -0.027306011 0.0065135946
247:-0.020056713 0.048746772 -0.025785215 -0.058975846 -0.003995125 -0.038762014 0.038156025 0.012244943 -0.124623515 -0.06577485
248:-0.012568096 0.06351359 -0.061207782 -0.02346673 0.00045261375 -0.023669153 0.043589644 0.012900743 0.029328449 -0.08340596
249:-0.014200587 0.021520665 -0.045691084 0.0950299 -0.077296205 -0.0016038064 0.041193772 -0.027491907 -0.004123181 0.048164386
25:-0.08623724 -0.07284495 -0.06951903 -0.0007798563 -0.04966687 -0.10931546 -0.0056650513 -0.0074292044 -0.1186034 0.028842533
250:-0.03354681 -0.029455021 0.0024751695 -0.10442947 -0.043799337 -0.032730214 -0.100228325 -0.0024039429 -0.08307892 -0.08517066
251:-0.011390434 -0.07066516 0.039497226 -0.014256794 0.03490545 -0.07227144 -0.013841909 0.01075331 0.05209467 -0.12952363
252:0.025968222 -0.018958665 -0.07010963 -0.005129022 -0.038000617 -0.072930425 -0.06053019 -0.08698962 -0.045597658 -0.06068223
253:-0.015764639 -0.08967958 -0.03227929 0.026406998 -0.019692821 0.019729456 -0.09320618 -0.041324377 0.026045367 0.04525673
254:-0.08100801 -0.034361914 -0.030164069 0.015498628 -0.023528457 -0.03292269 -0.074592665 -0.042202227 0.0028175882 0.09149514
255:0.016824728 -0.09020277 -0.05794213 -0.081991106 0.020259244 -0.014356353 0.0031973508 -0.0034381638 -0.04082564 -0.097924426
256:-0.056020692 0.098449625 -0.041562233 0.030544775 -0.11024163 0.1358832 -0.044374004 0.009556151 0.00089980324 -0.025100341
257:-0.048799086 0.024113553 -0.044929277 -0.0659838 -0.025725704 -0.043512635 -0.01805881 0.0049462565 -0.042518113 -0.04073514
258:-0.004012084 -0.012890339 -0.04538489 -0.09279736 -0.043194126 -0.016003342 -0.0076904376 0.009155303 0.07011059 -0.023388378
259:-0.07791036 0.042217545 0.036663823 0.005823656 -0.0248818 -0.070032306 0.023781069 -0.048551515 0.014821121 -0.08819631
26:-0.025469506 -0.05514286 -0.036368974 -0.053447574 -0.09654566 0.032709602 -0.025045615 -0.02930082 -0.08811724 -0.16334276
260:-0.039146084 0.0059261196 -0.08469812 -0.014598661 -0.10179556 -0.054662857 0.015649252 -0.010462393 -0.03939378 0.0344661
261:-0.062559076 -0.088306405 0.04225818 -0.011791704 0.08845949 -0.11600267 -0.051050052 0.009512863 -0.11613895 -0.07133597
262:-0.010187427 -0.048394073 -0.021565318 -0.09584849 -0.14170893 -0.0034535914 -0.05091709 -0.0029078461 -0.060336884 0.030806901
263:-0.013633953 -0.054774888 -0.027737888 -0.017075626 -0.011620209 -0.03959726 -0.040805005 -0.02660532 -0.07011411 -0.04122305
264:-0.032125525 0.021042064 0.0041724667 -0.057953473 -0.10623169 0.09366909 -0.038288232 0.006913045 -0.021141414 0.060918137
265:-0.054573886 -0.09740362 0.018887224 -0.024471974 -0.018044982 -0.03902448 0.0089516435 0.0044802986 -0.07056615 -0.28085348
266:-0.007066179 -0.053098444 -0.005959655 -0.09309902 -0.109631665 -0.09942291 -0.0064565525 -0.0008833073 -0.021818032 -0.097620964
267:-0.058862332 -0.033870265 0.018757574 -0.039176226 -0.047339097 -0.036522105 -0.028717987 0.012889781 -0.12489716 -0.093106955
268:-0.055379026 0.04833117 -0.017622339 0.021931212 -0.03370927 -0.1448701 -0.017484797 -0.002814923 -0.023595681 -0.13157932
269:0.0074849185 0.0865478 0.06266396 0.02225602 -0.027324531 -0.04993386 0.01387377 -0.038002573 0.0102906665 -0.023737395
27:0.022680707 -0.08874874 -0.03018647 -0.02484513 -0.055801496 0.021248935 0.07205798 0.0330347 -0.06122714 -0.0057528308
270:-0.009679434 -0.13617401 0.02283129 -0.066403866 -0.042409863 0.003908125 0.02959372 -0.034676623 0.011693083 -0.058785252
271:-0.056493595 -0.046760436 -0.014561679 -0.04098237 -0.08732394 -0.09684201 0.028495857 -0.034015212 -0.14051753 -0.07555085
272:-0.07042819 -0.03846093 -0.12717511 -0.012959135 -0.12991971 0.042032752 -0.0685619 0.004961813 0.0054935943 0.011304238
273:0.023067934 -0.078069486 -0.05913209 -0.07191733 -0.104948685 -0.02241788 -0.034212537 -0.121362664 -0.13299748 -0.0045611267
274:-0.02966951 -0.027766282 0.06918202 -0.06468273 -0.024580339 -0.04734662 0.012896281 -0.06392236 -0.100475565 -0.00952024
275:0.010860267 -0.086283326 0.01147154 0.016138963 -0.10652691 -0.054034393 0.03415054 -0.048369613 0.030719215 -0.13542756
276:0.0028036775 -0.10555743 -0.09776238 -0.06429729 0.037678916 -0.0818902 -0.048712794 -0.008306499 0.0152582815 -0.04365657
277:-0.007973289 -0.001641435 -0.059905745 -0.049447346 -0.13469025 0.015303854 -0.02359516 0.0013524398 -0.04049161 -0.0047179465
278:-0.05596131 -0.10749875 0.024048086 -0.06490455 -0.11171123 0.040141556 -0.028214227 -0.03447437 0.030255966 -0.07306241
279:-0.007922567 -0.07898854 -0.00928685 -0.012129367 -0.03853913 -0.045911074 0.009811318 -0.00303025 0.040002666 -0.10489386
